Source,Target,Type,Label,timeset,Weight
1344433015301283843,1179623289955770368,Directed,0,,1
1344433015301283843,33374761,Directed,1,,1
1344432566066180098,128372940,Directed,2,,1
1344432564858200064,2923397967,Directed,3,,1
1344432298444410880,338336347,Directed,4,,1
1344432298444410880,19667016,Directed,5,,1
1344432298444410880,1078618844007157761,Directed,6,,1
1344432298444410880,52189996,Directed,7,,1
1344432261630976007,1337899225,Directed,8,,1
1344431844138364931,790057461134848001,Directed,9,,1
1344431296613908480,1168489634944507904,Directed,10,,1
1344431163377676290,68313718,Directed,11,,1
1344431038517407749,340331807,Directed,12,,1
1344430758216265729,945795027338452992,Directed,13,,1
1344430758216265729,1135922918163197952,Directed,14,,1
1344430758216265729,1234788252,Directed,15,,1
1344430758216265729,128372940,Directed,16,,1
1344430758216265729,1130460100123156480,Directed,17,,1
1344430551722315776,1140728694618677250,Directed,18,,1
1344430551722315776,158756950,Directed,19,,1
1344430551722315776,58390909,Directed,20,,1
1344430421732421632,128372940,Directed,21,,1
1344430190433341441,128372940,Directed,22,,1
1344429809821229056,3540134656,Directed,23,,1
1344429809821229056,34778661,Directed,24,,1
1344429809821229056,4127791697,Directed,25,,1
1344429809821229056,1003301201285435392,Directed,26,,1
1344429307192635394,1232704241606762496,Directed,27,,1
1344429307192635394,14594698,Directed,28,,1
1344429257406214144,1343151526387314688,Directed,29,,1
1344429257406214144,1144677022452604928,Directed,30,,1
1344429257406214144,1253150163931193349,Directed,31,,1
1344429257406214144,128372940,Directed,32,,1
1344429068020817924,14128609,Directed,33,,1
1344428928581197824,1082066364964188160,Directed,34,,1
1344428928581197824,6940888070211501306,Directed,35,,1
1344428928581197824,795376581556469760,Directed,36,,1
1344428928581197824,787361839827062788,Directed,37,,1
1344428567929769990,774707798261305344,Directed,38,,1
1344428567929769990,2880932962,Directed,39,,1
1344428168799809537,1287174557762289665,Directed,40,,1
1344428168799809537,8802752,Directed,41,,1
1344428059915644930,1242523620351586304,Directed,42,,1
1344428059915644930,883781815009521664,Directed,43,,1
1344428059915644930,128372940,Directed,44,,1
1344428046749724673,160043188,Directed,45,,1
1344427804008591360,1315396217900236801,Directed,46,,1
1344427804008591360,45409867,Directed,47,,1
1344427577860091904,184762182,Directed,48,,1
1344427096064598016,128372940,Directed,49,,1
1344426713867030528,889245630463438850,Directed,50,,1
1344426693512077316,2831106851,Directed,51,,1
1344426461285986306,327569702,Directed,52,,1
1344426461285986306,13769472,Directed,53,,1
1344426321275985922,2923397967,Directed,54,,1
1344426044686807040,3037008029,Directed,55,,1
1344425713907232769,865000807300644864,Directed,56,,1
1344425713907232769,245544551,Directed,57,,1
1344425713907232769,9722452,Directed,58,,1
1344425606201692160,3000817486,Directed,59,,1
1344425606201692160,1177296859,Directed,60,,1
1344425335144722434,1115595067064852481,Directed,61,,1
1344425335144722434,884551212997238787,Directed,62,,1
1344425335144722434,128372940,Directed,63,,1
1344425255360729098,7283033691979425318,Directed,64,,1
1344425255360729098,2824253595,Directed,65,,1
1344425255360729098,118107217,Directed,66,,1
1344425255360729098,4832066458,Directed,67,,1
1344425255360729098,128372940,Directed,68,,1
1344425225501466628,157719275,Directed,69,,1
1344425225501466628,569630854,Directed,70,,1
1344425225501466628,191484529,Directed,71,,1
1344425225501466628,143215113,Directed,72,,1
1344425225501466628,809124436880322561,Directed,73,,1
1344425199102533633,1882730819807925567,Directed,74,,1
1344425199102533633,5172290180961088844,Directed,75,,1
1344425199102533633,64706049,Directed,76,,1
1344424930293772293,1343151526387314688,Directed,77,,1
1344424930293772293,1253150163931193349,Directed,78,,1
1344424930293772293,128372940,Directed,79,,1
1344424484309233668,128372940,Directed,80,,1
1344424453103611905,1243862257978740737,Directed,81,,1
1344424453103611905,13769472,Directed,82,,1
1344424167073046536,1918293847,Directed,83,,1
1344424167073046536,2477284284,Directed,84,,1
1344424101579026437,5494195846590847461,Directed,85,,1
1344424101579026437,1055567244619669506,Directed,86,,1
